Datum,min,max
17/03/2013,-15.1,-4.8
18/03/2013,-13.2,-4.5
19/03/2013,-31.2,-6.4
20/03/2013,-15.8,-2.6
21/03/2013,-18.8,-4.4
22/03/2013,-13.5,-0.4
23/03/2013,-6.8,0.5
24/03/2013,-13.5,2.4
25/03/2013,-7.7,0.1
26/03/2013,-21.9,0.3
27/03/2013,-8.3,0.8
28/03/2013,-25.4,-1.3
29/03/2013,-19.3,0.6
30/03/2013,-21.2,2.2
31/03/2013,-13.8,6
01/04/2013,-9.1,2.4
02/04/2013,-9.3,0.7
03/04/2013,-8.6,0.6
04/04/2013,-13.9,1.6
05/04/2013,-13.9,0.2
06/04/2013,-19.9,1.6
07/04/2013,-21.7,-1.7
08/04/2013,-22.5,-1.7
09/04/2013,-15.4,1.7
10/04/2013,-16.9,3.4
11/04/2013,-14.4,4.3
12/04/2013,-17.1,5.1
13/04/2013,-7.7,4.2
14/04/2013,-0.3,8.1
15/04/2013,-0.2,10.4
16/04/2013,-1.5,6.8
17/04/2013,-0.3,2.5
18/04/2013,-0.3,5.7
19/04/2013,0.1,3.9
20/04/2013,1.5,5
21/04/2013,-7.6,8.2
22/04/2013,-0.4,7.7
23/04/2013,0.9,4.5
24/04/2013,0.5,3.2
25/04/2013,0.3,7.2
26/04/2013,-7.3,8.9
27/04/2013,-3.4,5.7
28/04/2013,-2.9,6.4
29/04/2013,-0.8,3.9
30/04/2013,0.4,4.7
01/05/2013,0.4,7.4
02/05/2013,-7.9,8.7
03/05/2013,-5.3,7.4
04/05/2013,0,7
05/05/2013,-6.3,8.2
06/05/2013,-3.2,13.4
07/05/2013,4.2,12.4
08/05/2013,1.5,9.4
09/05/2013,-0.6,8.5
10/05/2013,2.3,9.3
11/05/2013,1.4,8.3
12/05/2013,1.6,10.4
13/05/2013,2.4,8.7
14/05/2013,5,7.7
15/05/2013,4.1,10.5
16/05/2013,-2.2,19
17/05/2013,-1.2,23.1
18/05/2013,2.1,25.4
19/05/2013,8.6,21.5
20/05/2013,5.8,13.3
21/05/2013,7.2,20.1
22/05/2013,0.8,20.3
23/05/2013,1.5,18.1
24/05/2013,-1.8,19.9
25/05/2013,2.7,17.8
26/05/2013,3.3,17.3
27/05/2013,-2,22.7
28/05/2013,8.2,24.7
29/05/2013,4,26.3
30/05/2013,3.9,28
31/05/2013,4.5,27.8
01/06/2013,8.6,26.3
02/06/2013,8.6,22.5
03/06/2013,7.5,25.5
04/06/2013,7.4,19.3
05/06/2013,7.7,14.1
06/06/2013,8.2,20.5
07/06/2013,4.7,21.9
08/06/2013,5,19.3
09/06/2013,5.6,19.8
10/06/2013,9.6,15.5
11/06/2013,6.1,12.5
12/06/2013,4.4,10.2
13/06/2013,-2.1,16.8
14/06/2013,-0.1,15.1
15/06/2013,10.1,19.3
16/06/2013,7.2,17.4
17/06/2013,4.5,13
18/06/2013,7.6,9.8
19/06/2013,7.7,16.2
20/06/2013,9,17.5
21/06/2013,9.8,17.6
22/06/2013,8.8,20.9
23/06/2013,14.4,17.7
24/06/2013,11.6,24.2
25/06/2013,15,24.3
26/06/2013,7.5,20.1
27/06/2013,11.4,18.2
28/06/2013,12.2,17.1
29/06/2013,12.2,23
30/06/2013,11.5,20.6
01/07/2013,11.7,17.9
02/07/2013,13.8,18.9
03/07/2013,12.3,19.2
04/07/2013,8.2,21.5
05/07/2013,11.9,19.2
06/07/2013,13.6,21.4
07/07/2013,4.8,21.5
08/07/2013,9.5,18
09/07/2013,2.1,15.6
10/07/2013,9.4,16.5
11/07/2013,6.5,16.9
12/07/2013,3.5,17.3
13/07/2013,9.9,16.9
14/07/2013,8.9,17.4
15/07/2013,1.2,16.9
16/07/2013,7.7,12.9
17/07/2013,8.5,15.8
18/07/2013,0.1,14.9
19/07/2013,8.6,14.3
20/07/2013,9,15.3
21/07/2013,9.1,18.1
22/07/2013,8.5,17.1
23/07/2013,7.4,19.9
24/07/2013,0.6,23
25/07/2013,1.9,25.8
26/07/2013,5.5,25.7
27/07/2013,6,25.1
28/07/2013,7,25
29/07/2013,12.2,25.2
30/07/2013,15.1,18.3
31/07/2013,14.7,22.5
01/08/2013,13.5,20.4
02/08/2013,14.6,20.2
03/08/2013,6.5,23.8
04/08/2013,13.3,24.7
05/08/2013,5.9,24
06/08/2013,5.7,24
07/08/2013,13.2,19.7
08/08/2013,12.9,19.8
09/08/2013,3.4,18.2
10/08/2013,-0.7,19.6
11/08/2013,-1.9,19.1
12/08/2013,3.9,17.2
13/08/2013,6.3,20.8
14/08/2013,1.5,19.4
15/08/2013,11,15.7
16/08/2013,11,14.3
17/08/2013,8.9,15.7
18/08/2013,5,16.9
19/08/2013,12.2,17.7
20/08/2013,2.4,19.5
21/08/2013,7.5,16.9
22/08/2013,4.2,15.5
23/08/2013,-0.2,17.6
24/08/2013,2.9,21
25/08/2013,0.6,21.7
26/08/2013,1.6,20.1
27/08/2013,8.9,21.3
28/08/2013,5.6,17.1
29/08/2013,-2.5,16.4
30/08/2013,-2.2,16.6
31/08/2013,-2.3,17.6
01/09/2013,6.8,17
02/09/2013,5,18.2
03/09/2013,4,16
04/09/2013,5.4,17
05/09/2013,3,20.1
06/09/2013,9.1,16
07/09/2013,5.1,16.7
08/09/2013,-4.2,18.3
09/09/2013,-1.5,19.1
10/09/2013,4.7,17.5
11/09/2013,9.1,15.3
12/09/2013,-0.4,12
13/09/2013,0.5,16
14/09/2013,8.9,18.5
15/09/2013,10.9,18.6
16/09/2013,9.4,13.7
17/09/2013,9.8,13.9
18/09/2013,4,15.4
19/09/2013,11.5,14.3
20/09/2013,10,12.9
21/09/2013,9.3,11.7
22/09/2013,6.9,9.9
23/09/2013,3.5,8.9
24/09/2013,2.1,7.3
25/09/2013,0.5,6.7
26/09/2013,0.6,6.1
27/09/2013,4.4,6.8
28/09/2013,4.3,6.5
29/09/2013,1.6,5.6
30/09/2013,-1.7,4.9
01/10/2013,-6.7,4.5
02/10/2013,2,12.3
03/10/2013,-4.3,12.3
04/10/2013,-4.3,7.8
05/10/2013,-0.4,9.8
06/10/2013,1,8.3
07/10/2013,-2.7,9.8
08/10/2013,-7.7,7.3
09/10/2013,-0.4,6.2
10/10/2013,-0.1,7.6
11/10/2013,-1.2,8.7
12/10/2013,-1.5,14.1
13/10/2013,-3.5,10.3
14/10/2013,-3.1,5
15/10/2013,-2.9,4
16/10/2013,-5.4,0
17/10/2013,-10.8,-3.5
18/10/2013,-10.2,-6.9
19/10/2013,-9.7,-5.5
20/10/2013,-6.5,1.8
21/10/2013,-15.3,0.4
22/10/2013,-17.4,-0.4
23/10/2013,-2.1,1.6
24/10/2013,-7.9,-1.9
25/10/2013,-3.5,-1.2
26/10/2013,-7.7,-1.4
27/10/2013,-3.4,0.2
28/10/2013,0.1,4.8
29/10/2013,0.6,4.8
30/10/2013,-0.3,4
31/10/2013,-10.4,-0.2
01/11/2013,-9.7,-4.9
02/11/2013,-4.9,-0.3
03/11/2013,-1.2,0.3
04/11/2013,-2.2,0.5
05/11/2013,-3.2,-2.1
06/11/2013,-5,-1
07/11/2013,-13.9,-3.7
08/11/2013,-6.1,-3.8
09/11/2013,-7.5,-2.2
10/11/2013,-9,-1.9
11/11/2013,-18.6,-7.2
12/11/2013,-17,-1.1
13/11/2013,-18.5,-2.1
14/11/2013,-21.9,-4.6
15/11/2013,-23.6,0.7
16/11/2013,-6.2,1.3
17/11/2013,-8.3,-1.6
18/11/2013,-15.8,0.2
19/11/2013,-18.1,-0.7
20/11/2013,-25.6,-12.2
21/11/2013,-25.7,-15.5
22/11/2013,-25.7,-8.4
23/11/2013,-21.1,-5.1
24/11/2013,-26,-2.7
25/11/2013,-7.3,-1.7
26/11/2013,-16.7,0.4
27/11/2013,-10.8,1.7
28/11/2013,-5.8,2.6
29/11/2013,-22.2,-5.4
30/11/2013,-23,-5.3
01/12/2013,-26.2,-11.1
02/12/2013,-23.8,-7.2
03/12/2013,-7.7,3.1
04/12/2013,-20,-2.3
05/12/2013,-23.4,-6.9
06/12/2013,-18.3,-5.6
07/12/2013,-29.1,-11.3
08/12/2013,-35.5,-29.1
09/12/2013,-35.5,-31.5
10/12/2013,-33,-6
11/12/2013,-10.5,6.4
12/12/2013,-3.3,5.7
13/12/2013,-7.5,-2
14/12/2013,-26.4,-5.4
15/12/2013,-14.1,-4.1
16/12/2013,-6,0.7
17/12/2013,-16.9,1.2
18/12/2013,-23.1,-16
19/12/2013,-21.5,-0.9
20/12/2013,-1.7,-0.8
21/12/2013,-12.7,-0.5
22/12/2013,-12.6,-2.3
23/12/2013,-8.7,-3.2
24/12/2013,-18.7,-1.7
25/12/2013,-2.5,3
26/12/2013,0.2,2.6
27/12/2013,-2.5,0.7
28/12/2013,-0.7,2.3
29/12/2013,0.6,2.4
30/12/2013,-1.9,0.8
31/12/2013,-12,-1.8
01/01/2014,-4.7,-1.5
02/01/2014,-4.7,0.4
03/01/2014,-0.4,0.5
04/01/2014,-2.1,-0.2
05/01/2014,-1.6,0.2
06/01/2014,-2.1,0.1
07/01/2014,-1.9,-0.3
08/01/2014,-2.4,-0.4
09/01/2014,-10.8,-2.4
10/01/2014,-18.6,-10.7
11/01/2014,-33.9,-17.8
12/01/2014,-33.7,-13.8
13/01/2014,-30.6,-15.4
14/01/2014,-33.3,-18.2
15/01/2014,-29.6,-14.8
16/01/2014,-27.8,-20.1
17/01/2014,-32.7,-22
18/01/2014,-34.8,-25
19/01/2014,-37.9,-29.9
20/01/2014,-36.4,-16.3
21/01/2014,-24.9,-12.2
22/01/2014,-27.5,-10.8
23/01/2014,-32.7,-9.6
24/01/2014,-29.2,-10
25/01/2014,-32.9,-14.1
26/01/2014,-21.3,-11.3
27/01/2014,-20.8,-12.1
28/01/2014,-13.3,-9.4
29/01/2014,-13.1,-9.7
30/01/2014,-14.3,-9.5
31/01/2014,-18.6,-13.9
01/02/2014,-22.2,-16.8
02/02/2014,-21.9,-6.2
03/02/2014,-6.2,-0.3
04/02/2014,-11.1,-0.2
05/02/2014,-9.4,-2
06/02/2014,-4.1,-2.4
07/02/2014,-7.2,-4.1
08/02/2014,-7.2,-1.8
09/02/2014,-1.8,0.3
10/02/2014,0.1,1.2
11/02/2014,-0.1,0.8
12/02/2014,-1.4,-0.1
13/02/2014,-2.4,-0.4
14/02/2014,-2.3,-0.1
15/02/2014,-1.5,0.3
16/02/2014,-2.7,-1.3
17/02/2014,-1.3,0.1
18/02/2014,-3.2,-1
19/02/2014,-13.1,-2.9
20/02/2014,-20.4,-6.8
21/02/2014,-21,-8.3
22/02/2014,-8.4,-2.5
23/02/2014,-2.6,0.6
24/02/2014,-0.5,6.9
25/02/2014,1,6.8
26/02/2014,-5.2,3.4
27/02/2014,-1.7,-0.1
28/02/2014,-2,2.1
01/03/2014,-0.9,0.6
02/03/2014,-1.7,0.2
03/03/2014,-2.8,-1.4
04/03/2014,-3.4,-1.2
05/03/2014,-1.4,0.8
06/03/2014,-0.7,1.2
07/03/2014,0.4,5.4
08/03/2014,-0.2,5
09/03/2014,0.5,7.1
10/03/2014,2.9,5.7
11/03/2014,-1.1,4.3
12/03/2014,1.1,6.7
13/03/2014,-2.2,3.5
14/03/2014,-0.5,3.8
15/03/2014,-5.3,1.2
16/03/2014,-9.7,-2.6
17/03/2014,-22.9,-4.9
18/03/2014,-26.4,-5.6
19/03/2014,-27.4,-3.4
20/03/2014,-26.6,-4.6
21/03/2014,-12.4,-5.3
22/03/2014,-19.4,-2.2
23/03/2014,-15.8,0.6
24/03/2014,-5.5,2.5
25/03/2014,-12.2,1.1
26/03/2014,-18,5.7
27/03/2014,-0.6,4.9
28/03/2014,-4.9,9
29/03/2014,-4.1,4.9
30/03/2014,-5.7,-0.3
31/03/2014,-11.7,-0.3
01/04/2014,-8.3,1.6
02/04/2014,-4.8,1.8
03/04/2014,-7.9,1
04/04/2014,-12.8,1.6
05/04/2014,-0.6,2.6
06/04/2014,-13.5,1.6
07/04/2014,-15.8,2
08/04/2014,-18,1.8
09/04/2014,-19.2,1.7
10/04/2014,-9.8,2.8
11/04/2014,-1.3,8.1
12/04/2014,-0.1,6.1
13/04/2014,0.3,4
14/04/2014,0.3,6
15/04/2014,-2.3,4.6
16/04/2014,-6.2,4.4
17/04/2014,0.6,6.7
18/04/2014,-0.3,6.3
19/04/2014,2.2,11.8
20/04/2014,0.8,9.3
21/04/2014,-2.1,9.1
22/04/2014,1.3,7.2
23/04/2014,-3.4,5
24/04/2014,-5.8,10.9
25/04/2014,-3.8,10.1
26/04/2014,-3.8,11.4
27/04/2014,0.5,8.7
28/04/2014,-1.3,8.4
29/04/2014,-0.6,5.2
30/04/2014,-4.5,1.5
01/05/2014,-11.8,5.8
02/05/2014,-5,4.9
03/05/2014,-9.2,4.8
04/05/2014,-4.6,5.5
05/05/2014,-10.1,5.6
06/05/2014,-9,3.3
07/05/2014,-5.3,3.2
08/05/2014,-5.5,5.7
09/05/2014,-7,10.9
10/05/2014,1.1,6.4
11/05/2014,0.1,9.9
12/05/2014,-4.6,11.2
13/05/2014,-1.4,9.1
14/05/2014,-1.7,5
15/05/2014,-5.1,8.9
16/05/2014,1.2,13
17/05/2014,-2,14
18/05/2014,5.8,17.4
19/05/2014,0.7,21.5
20/05/2014,8.9,19.7
21/05/2014,1.1,18.5
22/05/2014,3.3,21.9
23/05/2014,5.9,16.8
24/05/2014,8.8,16.3
25/05/2014,2.4,11.6
26/05/2014,1.1,8.4
27/05/2014,1.5,11.7
28/05/2014,-2.8,14.6
29/05/2014,-2.3,19.2
30/05/2014,-0.2,20.5
31/05/2014,9.4,11.9
01/06/2014,4.4,12.2
02/06/2014,-1.4,17.5
03/06/2014,6.7,23.8
04/06/2014,3.9,25.3
05/06/2014,8.1,23.9
06/06/2014,9,27.9
07/06/2014,9.2,25.1
08/06/2014,10.9,20.8
09/06/2014,9.9,13.5
10/06/2014,9.6,12.6
11/06/2014,9.3,18.8
12/06/2014,11.1,16.9
13/06/2014,4.1,14.2
14/06/2014,1.2,13.8
15/06/2014,6.3,14.6
16/06/2014,1,10.2
17/06/2014,0.1,9.6
18/06/2014,4.9,12.8
19/06/2014,-0.6,9.9
20/06/2014,1.6,7.5
21/06/2014,3.4,9.3
22/06/2014,0.3,12.3
23/06/2014,6.4,14.7
24/06/2014,6.2,12.8
25/06/2014,3.3,12
26/06/2014,3.2,10.1
27/06/2014,2.9,13.1
28/06/2014,3.2,16
29/06/2014,8.5,19.3
30/06/2014,5.7,21
01/07/2014,2.9,21
02/07/2014,3.5,21.4
03/07/2014,9.4,13.5
04/07/2014,8.6,11.6
05/07/2014,8.4,20.1
06/07/2014,5.6,24.6
07/07/2014,8.3,27.5
08/07/2014,8,30
09/07/2014,11.3,29.8
10/07/2014,8.2,23.9
11/07/2014,8.2,27.9
12/07/2014,11.2,27.8
13/07/2014,5.4,25.5
14/07/2014,6.8,27.5
15/07/2014,11.9,26.4
16/07/2014,7.7,22.8
17/07/2014,15.1,20.4
18/07/2014,11.2,23.9
19/07/2014,11,23.6
20/07/2014,9.2,27
21/07/2014,8.7,28.1
22/07/2014,13.6,28.9
23/07/2014,12.8,27.8
24/07/2014,9.9,28.3
25/07/2014,10.9,28.6
26/07/2014,10.9,25.7
27/07/2014,6.3,24.4
28/07/2014,11.6,23.2
29/07/2014,11.6,15.9
30/07/2014,9.8,18
31/07/2014,14.6,22.7
01/08/2014,8.1,22.3
02/08/2014,9.9,22.1
03/08/2014,4,25.9
04/08/2014,11,27.6
05/08/2014,18.1,29
06/08/2014,11,28.8
07/08/2014,7.5,27.7
08/08/2014,8.5,24
09/08/2014,6.7,19.4
10/08/2014,10.1,14.3
11/08/2014,9.6,19.3
12/08/2014,5,16.7
13/08/2014,11.3,21.5
14/08/2014,4.5,21.3
15/08/2014,5.2,17.3
16/08/2014,3.6,15.1
17/08/2014,5.5,16
18/08/2014,1.7,15.6
19/08/2014,10.3,15.3
20/08/2014,10.3,12.9
21/08/2014,6.8,12.8
22/08/2014,8.5,11.9
23/08/2014,8.1,13.3
24/08/2014,-3.2,15.1
25/08/2014,4.9,15.2
26/08/2014,1.4,16.6
27/08/2014,11.1,15.1
28/08/2014,10.1,12.8
29/08/2014,0.2,13.9
30/08/2014,-1.1,16.9
31/08/2014,0.9,18.1
01/09/2014,-1.2,16.1
02/09/2014,-1.4,20.6
03/09/2014,7.8,17.8
04/09/2014,10.3,17.5
05/09/2014,6.7,14.1
06/09/2014,0.8,15.9
07/09/2014,3,18.9
08/09/2014,5.4,12.5
09/09/2014,8.9,17.2
10/09/2014,9.1,16.1
11/09/2014,5.1,17.8
12/09/2014,0,15.8
13/09/2014,-4.6,15.9
14/09/2014,3.9,13.3
15/09/2014,-3.5,16
16/09/2014,-5,16.7
17/09/2014,-3.4,16.6
18/09/2014,-1.8,11.9
19/09/2014,5.2,8.7
20/09/2014,7,11.8
21/09/2014,-2,9.8
22/09/2014,-4.6,5.6
23/09/2014,-5.3,4.6
24/09/2014,-1.1,1.8
25/09/2014,0.2,4.2
26/09/2014,-2.8,8.7
27/09/2014,2.1,10.3
28/09/2014,1.6,9.9
29/09/2014,-1,8.7
30/09/2014,-2.6,7.5
01/10/2014,-5,9.6
02/10/2014,4.3,10.5
03/10/2014,-2,10.8
04/10/2014,3,7.9
05/10/2014,6.2,8.5
06/10/2014,6.1,9.2
07/10/2014,2.8,6.2
08/10/2014,1.3,4.5
09/10/2014,-1.9,3.7
10/10/2014,-5.5,1
11/10/2014,-1.5,1.1
12/10/2014,-0.8,1
13/10/2014,-5.3,-0.1
14/10/2014,-7.7,2.4
15/10/2014,-14.6,0.5
16/10/2014,-11.7,-2.1
17/10/2014,-11.4,2.1
18/10/2014,-13.1,-1.1
19/10/2014,-8.9,-2.3
20/10/2014,-3.3,-0.9
21/10/2014,-6.3,-0.3
22/10/2014,-9.3,-4.9
23/10/2014,-9.2,-2.3
24/10/2014,-4.5,-0.5
25/10/2014,-0.5,2
26/10/2014,1.9,5.9
27/10/2014,3.8,6.9
28/10/2014,-5.7,4.7
29/10/2014,-0.4,4.6
30/10/2014,-2.5,2.3
31/10/2014,-12.7,-2.3
01/11/2014,-18.1,-5.5
02/11/2014,-6,0.4
03/11/2014,-0.5,3.2
04/11/2014,-5.7,3.2
05/11/2014,-21.1,-5.7
06/11/2014,-21.7,-7.8
07/11/2014,-21.3,-7.2
08/11/2014,-16.9,-5.1
09/11/2014,-5.5,-1.1
10/11/2014,-8.6,2.8
11/11/2014,-1.5,3.1
12/11/2014,-17.5,-1.4
13/11/2014,-22.6,-13.3
14/11/2014,-23,-10.4
15/11/2014,-15.6,-4.6
16/11/2014,-4.7,-1
17/11/2014,-4.5,-0.2
18/11/2014,-13.5,-0.7
19/11/2014,-17.6,-12.5
20/11/2014,-18.4,-6.3
21/11/2014,-17.4,-8.8
22/11/2014,-18.2,-10.5
23/11/2014,-11.6,-6.8
24/11/2014,-8.9,0.7
25/11/2014,-0.2,0.5
26/11/2014,-12.2,0.5
27/11/2014,-15.7,-4.8
28/11/2014,-4.9,-2.8
29/11/2014,-11.2,-4.4
30/11/2014,-11,-4.7
01/12/2014,-6,-2.9
02/12/2014,-2.9,-0.3
03/12/2014,-8.5,1.2
04/12/2014,-7.6,0
05/12/2014,-6.8,0.8
06/12/2014,-6.9,1
07/12/2014,-11,-2.4
08/12/2014,-14.7,-1.5
09/12/2014,-20,-11.2
10/12/2014,-23.8,1.1
11/12/2014,-0.4,1
12/12/2014,-0.3,1.1
13/12/2014,-1.1,-0.1
14/12/2014,-7.7,-1
15/12/2014,-5.4,0.8
16/12/2014,-0.4,0.8
17/12/2014,-5,-0.3
18/12/2014,-16.3,-4.2
19/12/2014,-11.8,-5.9
20/12/2014,-7.5,-5.4
21/12/2014,-9.1,-5.5
22/12/2014,-14.2,-5.3
23/12/2014,-20.2,-12.1
24/12/2014,-29.4,-20.1
25/12/2014,-30,-20.6
26/12/2014,-27.8,-20.3
27/12/2014,-30,-24.9
28/12/2014,-28.6,-24.9
29/12/2014,-24.9,-10.9
30/12/2014,-10.9,-2.3
31/12/2014,-12.5,-0.1
01/01/2015,-5.5,3.2
02/01/2015,-5.9,0.2
03/01/2015,-5,-0.9
04/01/2015,-11.2,-4.5
05/01/2015,-27.3,-11.2
06/01/2015,-30.3,-8.1
07/01/2015,-8.1,-4.2
08/01/2015,-8.9,-1.8
09/01/2015,-8.7,-2.2
10/01/2015,-17,-8.5
11/01/2015,-29.3,-15
12/01/2015,-37.7,-28.9
13/01/2015,-38,-15.5
14/01/2015,-15.8,-11.8
15/01/2015,-15.7,-11.6
16/01/2015,-12.8,-1.4
17/01/2015,-3.7,-0.5
18/01/2015,-11,-2.8
19/01/2015,-29.1,-10.8
20/01/2015,-33.5,-24.8
21/01/2015,-33,-28.1
22/01/2015,-28.1,-17.9
23/01/2015,-27.2,-13.8
24/01/2015,-21.7,-14.4
25/01/2015,-23.7,-12
26/01/2015,-25.1,-1
27/01/2015,-17.4,-1.3
28/01/2015,-18.7,-7.3
29/01/2015,-9.4,-6.2
30/01/2015,-11.1,-9.3
31/01/2015,-16.8,-11
01/02/2015,-12.3,-9.7
02/02/2015,-13.4,-10.8
03/02/2015,-14,-11.5
04/02/2015,-13.1,-11.8
05/02/2015,-13.5,-7
06/02/2015,-9.2,-1.9
07/02/2015,-5.2,1.7
08/02/2015,-15.4,-3.6
09/02/2015,-15.5,-3.6
10/02/2015,-4.7,3.3
11/02/2015,-8.9,4.2
12/02/2015,-10.6,0.7
13/02/2015,-16.1,-3.7
14/02/2015,-24.1,-11.8
15/02/2015,-30.5,-7.2
16/02/2015,-8.4,-4
17/02/2015,-6.1,-1.9
18/02/2015,-9.8,0.2
19/02/2015,-7.8,1.7
20/02/2015,-4.7,2.9
21/02/2015,-10.9,1.2
22/02/2015,-9.1,-1.4
23/02/2015,-22.6,-4.4
24/02/2015,-4.4,0.5
25/02/2015,-1,0.1
26/02/2015,-0.5,1
27/02/2015,-1,0.5
28/02/2015,-1,0
01/03/2015,-1.5,0.5
02/03/2015,-1.5,0.5
03/03/2015,-1,1
04/03/2015,-2.5,0
05/03/2015,-13,-2
06/03/2015,-5.3,2.7
07/03/2015,-5,1.7
08/03/2015,0,5.6
09/03/2015,-0.4,3.7
10/03/2015,-4.8,0.4
11/03/2015,-10.8,3.6
12/03/2015,-8.2,5
13/03/2015,-3.8,5.4
14/03/2015,-3.2,7
15/03/2015,-13,6.8
16/03/2015,-7.5,7.7
17/03/2015,-2.6,6.7
18/03/2015,-8.8,5.8
19/03/2015,-2.9,6
20/03/2015,-8.5,-0.7
21/03/2015,-17.8,-4
22/03/2015,-22.8,-3.7
23/03/2015,-16.4,2.8
24/03/2015,-11,-3
25/03/2015,-25.4,1.2
26/03/2015,-19.1,1.1
27/03/2015,-16.5,1.2
28/03/2015,-4.8,1.8
29/03/2015,-11,0.4
30/03/2015,-0.2,1.2
31/03/2015,-1.1,0.6
01/04/2015,0,2
02/04/2015,-5.5,1.5
03/04/2015,-6.6,2.1
04/04/2015,-5.5,2.9
05/04/2015,-2.6,6.2
06/04/2015,-0.1,5.2
07/04/2015,3.3,10.2
08/04/2015,0.2,6
09/04/2015,-1.3,5.7
10/04/2015,-6.7,2.4
11/04/2015,-9.6,5.8
12/04/2015,-5.7,4.5
13/04/2015,0.8,3.2
14/04/2015,0.3,3.1
15/04/2015,-1.7,4.2
16/04/2015,0.2,2.5
17/04/2015,0.8,5.8
18/04/2015,0.7,7.9
19/04/2015,2.4,6.5
20/04/2015,-1.3,8.5
21/04/2015,2.1,9.6
22/04/2015,-1.6,6.4
23/04/2015,-7.6,6
24/04/2015,-1.9,5
25/04/2015,-5.6,2.7
26/04/2015,-10,5.1
27/04/2015,-4.8,2.7
28/04/2015,-1.9,2.7
29/04/2015,-9.4,5
30/04/2015,-7.7,6.4
01/05/2015,-1.6,4.8
02/05/2015,-1.6,6.6
03/05/2015,-0.7,2.7
04/05/2015,-3.7,6.4
05/05/2015,-5.1,10.1
06/05/2015,4.9,12.3
07/05/2015,4.5,12.1
08/05/2015,0.7,9.9
09/05/2015,4.2,7.8
10/05/2015,2.3,12.7
11/05/2015,-0.7,13.8
12/05/2015,1.9,8.2
13/05/2015,-1.1,12.6
14/05/2015,1.4,8.9
15/05/2015,1.1,6.6
16/05/2015,-1,6.4
17/05/2015,0.7,8.1
18/05/2015,-4.6,10.6
19/05/2015,2.9,8.3
20/05/2015,4.4,6.6
21/05/2015,3.7,12
22/05/2015,-2.6,15.2
23/05/2015,0.8,10.2
24/05/2015,2,9.5
25/05/2015,-4.2,12.9
26/05/2015,-2.3,15.8
27/05/2015,-0.6,13.7
28/05/2015,5.9,11
29/05/2015,2.2,17.6
30/05/2015,5.4,15.8
31/05/2015,-0.6,20
01/06/2015,7,13.5
02/06/2015,6.2,15
03/06/2015,5.2,11.9
04/06/2015,6,11.8
05/06/2015,1.7,13.9
06/06/2015,3.8,13.8
07/06/2015,6.1,12.7
08/06/2015,2.3,11.6
09/06/2015,2.6,13.1
10/06/2015,8.3,14.5
11/06/2015,4.4,12.5
12/06/2015,0.4,15.3
13/06/2015,0.6,13.6
14/06/2015,-1.2,14.1
15/06/2015,5.5,12.3
16/06/2015,5.5,10.1
17/06/2015,6.6,13.1
18/06/2015,4,14.9
19/06/2015,0,15.2
20/06/2015,-0.7,18
21/06/2015,6.9,20.8
22/06/2015,2.9,22.4
23/06/2015,12.6,17.5
24/06/2015,10.3,15.6
25/06/2015,11.9,17.9
26/06/2015,9.1,16
27/06/2015,7.4,16.1
28/06/2015,0.2,18.5
29/06/2015,8.5,18
30/06/2015,2.4,17.1
01/07/2015,5.1,18.3
02/07/2015,11.3,21.1
03/07/2015,12.4,20.9
04/07/2015,8.2,14.7
05/07/2015,3.2,14.4
06/07/2015,5.7,15.8
07/07/2015,8.1,13.7
08/07/2015,6.4,11.8
09/07/2015,9.4,18.4
10/07/2015,11.1,17.6
11/07/2015,9.3,15.4
12/07/2015,8,18.2
13/07/2015,0.8,16.2
14/07/2015,-1.7,17.9
15/07/2015,3.3,17.5
16/07/2015,1,17.4
17/07/2015,7.6,19.1
18/07/2015,6,20.2
19/07/2015,10.2,18
20/07/2015,3.8,16.7
21/07/2015,10.1,12.5
22/07/2015,8.9,14.3
23/07/2015,3.9,17.4
24/07/2015,-0.5,19.8
25/07/2015,5.2,16.9
26/07/2015,5.3,18.6
27/07/2015,9.9,14.6
28/07/2015,11.7,18
29/07/2015,11.8,16
30/07/2015,15.1,17.5
31/07/2015,6,18.7
01/08/2015,11.1,16.6
02/08/2015,10.4,14.7
03/08/2015,11,16.6
04/08/2015,10,17.9
05/08/2015,5,20.7
06/08/2015,11.3,17.4
