MASK,KARTERAD,PALS,PALS_VATT,PALS_HA,PALSVATTHA,Shape_area,Shape_len
INOM,KLAR,"5","1",0.05000000,0.01000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"5","0",0.05000000,0.00000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"32","0",0.32000000,0.00000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"29","0",0.29000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"4","0",0.04000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"15","0",0.15000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"6","0",0.06000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"29","0",0.29000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"49","0",0.49000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"52","0",0.52000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"15","0",0.15000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"1","1",0.01000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"27","0",0.27000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"25","0",0.25000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"41","3",0.41000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"20","1",0.20000000,0.01000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"9","0",0.09000000,0.00000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"5","0",0.05000000,0.00000000,10000.00000000000,400.00000000000
UTANFOR_M_P,KLAR,"24","0",0.24000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"38","0",0.38000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"65","0",0.65000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"65","0",0.65000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"18","1",0.18000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"8","0",0.08000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"59","0",0.59000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"33","5",0.33000000,0.05000000,10000.00000000000,400.00000000000
INOM,KLAR,"0","1",0.00000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"7","3",0.07000000,0.03000000,10000.00000000000,400.00000000000
INOM,KLAR,"3","0",0.03000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"23","1",0.23000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"9","1",0.09000000,0.01000000,10000.00000000000,400.00000000000
INOM,KLAR,"46","0",0.46000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"32","0",0.32000000,0.00000000,10000.00000000000,400.00000000000
INOM,KLAR,"47","0",0.47000000,0.00000000,10000.00000000000,400.00000000000
