Datum,min,max
08/03/2016,-4.8,0
09/03/2016,-11.6,-4.2
10/03/2016,-15.6,-5.7
11/03/2016,-16.4,-0.3
12/03/2016,-10.8,-0.8
13/03/2016,-6.7,2.9
14/03/2016,1.1,5.4
15/03/2016,-2.3,3.6
16/03/2016,-8.2,-1.1
17/03/2016,-13.2,-6
18/03/2016,-16.4,-5.5
19/03/2016,-18,-5.6
20/03/2016,-23.9,-6.8
21/03/2016,-26.1,-8.7
22/03/2016,-24.9,-4.4
23/03/2016,-13.5,-3.7
24/03/2016,-20.2,-2.7
25/03/2016,-8,1.7
26/03/2016,-1.7,3
27/03/2016,0.8,6.5
28/03/2016,-0.6,2.8
29/03/2016,0.6,3.3
30/03/2016,-6.9,3
31/03/2016,-14.8,0.8
01/04/2016,-15.2,1
02/04/2016,-15.5,2.3
03/04/2016,-1.2,3.1
04/04/2016,-1.4,1.7
05/04/2016,-7.4,-0.1
06/04/2016,-1,1.3
07/04/2016,-0.3,3.3
08/04/2016,-0.3,3.4
09/04/2016,-1.2,3.5
10/04/2016,-1.9,3.1
11/04/2016,-2.7,2
12/04/2016,-10.1,-2.1
13/04/2016,-11,0
14/04/2016,-5.5,-0.6
15/04/2016,-3.5,1.7
16/04/2016,-2.4,2.4
17/04/2016,-14.5,1.7
18/04/2016,-8.6,0.8
19/04/2016,-6.4,-0.9
20/04/2016,-17.4,2.2
21/04/2016,-10,1.9
22/04/2016,-9.1,1.2
23/04/2016,-11.2,2.8
24/04/2016,-10.6,1.3
25/04/2016,-2,5.2
26/04/2016,0.8,7.8
27/04/2016,2.2,5.7
28/04/2016,1.3,9.4
29/04/2016,2,9.7
30/04/2016,-4,9.3
01/05/2016,-3,7.2
02/05/2016,-2.7,10.3
03/05/2016,0,11.9
04/05/2016,-2.1,10.2
05/05/2016,-2,10.4
06/05/2016,0.5,12.9
07/05/2016,0,10.3
08/05/2016,0.8,8.7
09/05/2016,0.6,8.8
10/05/2016,-0.9,7.9
11/05/2016,2.7,11.5
12/05/2016,-0.2,9.1
13/05/2016,-2.5,12
14/05/2016,-1.1,10.6
15/05/2016,-2.1,11.3
16/05/2016,-0.1,8.2
17/05/2016,-2.2,9.1
18/05/2016,-2.7,8.8
19/05/2016,-0.1,10.4
20/05/2016,4.5,17.3
21/05/2016,7.7,15.3
22/05/2016,5.6,17.6
23/05/2016,6.6,14.7
24/05/2016,3.6,13.3
25/05/2016,4.4,14.7
26/05/2016,4.1,19.8
27/05/2016,6.9,23.2
28/05/2016,7.4,25.1
29/05/2016,7.5,24.3
30/05/2016,8.4,23.6
31/05/2016,8.7,20.9
01/06/2016,1.7,19.8
02/06/2016,5.1,14.5
03/06/2016,2.3,7.1
04/06/2016,0.1,7.2
05/06/2016,1.9,14.4
06/06/2016,1.5,12.1
07/06/2016,0.4,9
08/06/2016,0.4,5.6
09/06/2016,2,9.8
10/06/2016,0.2,15.7
11/06/2016,1.9,14.9
12/06/2016,5.6,12.8
13/06/2016,4.4,8.5
14/06/2016,4.9,12.7
15/06/2016,7.3,20.8
16/06/2016,7.9,15.9
17/06/2016,9.1,13.3
18/06/2016,5.2,9.1
19/06/2016,4,11
20/06/2016,6.8,15.8
21/06/2016,8.9,17
22/06/2016,5.7,20.4
23/06/2016,8.2,18.7
24/06/2016,6,17.6
25/06/2016,9,17.4
26/06/2016,9.3,22.6
27/06/2016,12.4,20.5
28/06/2016,13.4,21.2
29/06/2016,11.9,22.2
30/06/2016,13.8,21.5
01/07/2016,13,21
02/07/2016,13.5,19.3
03/07/2016,11.5,20.5
04/07/2016,9.3,16.9
05/07/2016,9.2,17.5
06/07/2016,9.8,17.6
07/07/2016,8.2,17.4
08/07/2016,10.4,13.4
09/07/2016,8.9,13.9
10/07/2016,9.6,21.4
11/07/2016,10.4,23.2
12/07/2016,11,21.2
13/07/2016,8,17.1
14/07/2016,7.3,16.9
15/07/2016,8.9,16.4
16/07/2016,11,18.2
17/07/2016,6.8,15
18/07/2016,4.9,16.7
19/07/2016,4.1,19.2
20/07/2016,4.6,24.6
21/07/2016,9.2,26.4
22/07/2016,10,25.8
23/07/2016,10.6,26.3
24/07/2016,14.1,23.6
25/07/2016,14,21
26/07/2016,14.3,19.6
27/07/2016,12.4,15.9
28/07/2016,13.5,21.3
29/07/2016,8.7,20.2
30/07/2016,10.2,16.4
31/07/2016,8.9,10.8
01/08/2016,7.7,12.8
02/08/2016,9,13.8
03/08/2016,9.5,18.2
04/08/2016,5.5,20.6
05/08/2016,8.9,18.5
06/08/2016,9.7,16
07/08/2016,9.3,14.6
08/08/2016,10.2,15.8
09/08/2016,6.1,13.8
10/08/2016,5.5,13.4
11/08/2016,6.8,13.5
12/08/2016,5.9,13.1
13/08/2016,1.6,13.7
14/08/2016,1.5,14.4
15/08/2016,2,16.6
16/08/2016,1.2,18.5
17/08/2016,2.1,17.3
18/08/2016,5,18
19/08/2016,12.3,18.2
20/08/2016,11.2,19.4
21/08/2016,8.3,14.5
22/08/2016,7.1,12.4
23/08/2016,-0.4,14.7
24/08/2016,6.7,14.9
25/08/2016,1.9,16
26/08/2016,3.7,9.8
27/08/2016,-1,10.5
28/08/2016,-1.5,14
29/08/2016,1.9,15.3
30/08/2016,1.7,10.4
31/08/2016,9.5,18.5
01/09/2016,3.3,11.9
02/09/2016,-1.6,8.9
03/09/2016,5.9,10.2
04/09/2016,0.1,9.3
05/09/2016,-2.8,11.2
06/09/2016,6.4,13.3
07/09/2016,6.1,12.1
08/09/2016,6,14.1
09/09/2016,7.1,11.1
10/09/2016,8.2,12.5
11/09/2016,8.2,11.3
12/09/2016,4.1,14.5
13/09/2016,6,16.2
14/09/2016,3,11.4
15/09/2016,-0.6,11.9
16/09/2016,-0.4,13.3
17/09/2016,1.7,13.5
18/09/2016,6.8,16.6
19/09/2016,6.2,17.4
20/09/2016,9.9,12.6
21/09/2016,7.9,10.2
22/09/2016,6.9,8.8
23/09/2016,4.8,8.3
24/09/2016,3.6,10
25/09/2016,6.5,16.8
26/09/2016,8.5,10.8
27/09/2016,7.6,10.4
28/09/2016,7.1,9.7
29/09/2016,4.8,9
30/09/2016,4.9,9.7
01/10/2016,1.8,9
02/10/2016,-1.2,5.5
03/10/2016,-5,7.3
04/10/2016,-3.4,9.5
05/10/2016,3.8,9.6
06/10/2016,3.3,9
07/10/2016,-3.2,5.8
08/10/2016,0.2,2.4
09/10/2016,-1.8,0.9
10/10/2016,-3.9,3
11/10/2016,-1.6,8.3
12/10/2016,1.1,8
13/10/2016,-1.5,4.1
14/10/2016,-1.3,4.2
15/10/2016,-7,-0.9
16/10/2016,-9.2,-3.1
17/10/2016,-3.1,1.2
18/10/2016,-6.4,1.6
19/10/2016,-4.2,2.4
20/10/2016,-0.5,2.6
21/10/2016,-0.3,1.5
22/10/2016,-1.1,0.7
23/10/2016,-1.5,1.2
24/10/2016,-0.9,1.8
25/10/2016,-1.1,0.9
26/10/2016,-2.5,0.1
27/10/2016,-2.6,2
28/10/2016,-6.9,-0.2
29/10/2016,-5,0.6
30/10/2016,-5.6,-0.5
31/10/2016,-3.3,-1.2
01/11/2016,-4,-1.7
02/11/2016,-5.9,-2.2
03/11/2016,-13.6,-4.6
04/11/2016,-14.7,-5.7
05/11/2016,-16.1,-6.1
06/11/2016,-20.7,-14.1
07/11/2016,-23.5,-18.5
08/11/2016,-24.8,-13.4
09/11/2016,-21.7,-11.4
10/11/2016,-20,-7.6
11/11/2016,-20,-6.8
12/11/2016,-18.9,-8.6
13/11/2016,-11.8,-1.7
14/11/2016,-1.7,0.4
15/11/2016,-5.5,-0.1
16/11/2016,-5.4,-1
17/11/2016,-2.3,0.1
18/11/2016,-4.1,0.2
19/11/2016,-7.4,-1.3
20/11/2016,-4.7,-1.4
21/11/2016,-14.2,-1.4
22/11/2016,-20.8,-5.3
23/11/2016,-20.6,-17
24/11/2016,-21.8,-11.3
25/11/2016,-11.3,-6.1
26/11/2016,-17.6,-4.9
27/11/2016,-18.5,-6.3
28/11/2016,-17.4,-6.9
29/11/2016,-16.3,-3.6
30/11/2016,-9.8,-1.7
01/12/2016,-23.1,-4.4
02/12/2016,-33.7,-21.7
03/12/2016,-34.7,-10.2
04/12/2016,-19.4,-9.8
05/12/2016,-31,-6
06/12/2016,-6.6,0.8
07/12/2016,-5,-0.8
08/12/2016,-10.1,-1.7
09/12/2016,-10.3,-5.5
10/12/2016,-23.3,-8.5
11/12/2016,-16.7,-5.2
12/12/2016,-13.4,-2.8
13/12/2016,-9.4,-0.5
14/12/2016,-4.3,2.2
15/12/2016,-1.9,3.5
16/12/2016,-0.7,4.4
17/12/2016,-1.7,1.9
18/12/2016,-0.8,3.5
19/12/2016,-3.6,4
20/12/2016,-2.9,-0.2
21/12/2016,-5,-0.7
22/12/2016,-10.1,-2.2
23/12/2016,-16.1,-5.6
24/12/2016,-13.6,-4.1
25/12/2016,-23.9,-8.3
26/12/2016,-14.1,-3.4
27/12/2016,-13,-2.8
28/12/2016,-4.2,1.2
29/12/2016,-6.9,0.5
30/12/2016,-18.3,-2.3
31/12/2016,-11.5,-5.4
01/01/2017,-27,-6.3
02/01/2017,-30,-17.5
03/01/2017,-37.5,-18
04/01/2017,-38,-29.5
05/01/2017,-30,-9.3
06/01/2017,-9.6,-0.5
07/01/2017,-6.8,1.1
08/01/2017,-9.9,0.7
09/01/2017,-24.3,-8.7
10/01/2017,-12.5,-1.3
11/01/2017,-7.9,-0.7
12/01/2017,-10.1,-5.2
13/01/2017,-13.8,-7.5
14/01/2017,-13.8,-6.5
15/01/2017,-24.9,-7.8
16/01/2017,-25.5,-8.3
17/01/2017,-8.4,-0.2
18/01/2017,-7.7,1.1
19/01/2017,-10.7,-4.8
20/01/2017,-11.1,-5.4
21/01/2017,-13.6,-5.1
22/01/2017,-11.5,-7.6
23/01/2017,-25.6,-10.4
24/01/2017,-18.8,1.5
25/01/2017,-3.7,2.7
26/01/2017,-0.9,5.1
27/01/2017,-9.7,4
28/01/2017,-10.1,-2.9
29/01/2017,-7.5,-1
30/01/2017,-18.9,-4
31/01/2017,-19.6,-4.2
01/02/2017,-9,-6.6
02/02/2017,-7.8,-5.8
03/02/2017,-6.1,-5.1
04/02/2017,-5.5,-3.7
05/02/2017,-6.9,-4.9
06/02/2017,-25,-6.8
07/02/2017,-29.7,-20
08/02/2017,-30,-22.8
09/02/2017,-29.5,-22.1
10/02/2017,-31,-21.7
11/02/2017,-24.5,4.1
12/02/2017,0.7,6.2
13/02/2017,-4.8,3.4
14/02/2017,-3.5,-1
15/02/2017,-5.8,0.9
16/02/2017,-10.3,-1.5
17/02/2017,-16.9,-5.3
18/02/2017,-23.9,-13.4
19/02/2017,-28.2,-14.2
20/02/2017,-28.9,-9.9
21/02/2017,-16.8,-12
22/02/2017,-14,-11.1
23/02/2017,-17.2,-6.7
24/02/2017,-16.3,-4.5
25/02/2017,-21,-5.9
26/02/2017,-15.8,-5.2
27/02/2017,-17.7,-8.9
28/02/2017,-9.8,-7
01/03/2017,-15.1,-5.8
02/03/2017,-21.5,-4.8
03/03/2017,-15.5,-5.2
04/03/2017,-16.6,-4.2
05/03/2017,-26.1,-5.8
06/03/2017,-30.3,-5.6
07/03/2017,-25,-7.5
08/03/2017,-9.1,-5.1
09/03/2017,-24.7,-1
10/03/2017,-8.6,-1.2
11/03/2017,-5.9,0.7
12/03/2017,-5.9,-0.9
13/03/2017,-3.6,0.5
14/03/2017,-2.4,0.8
15/03/2017,-4.1,0.8
16/03/2017,-6.9,0.7
17/03/2017,-11,-1.7
18/03/2017,-22.9,-4.4
19/03/2017,-11.5,-1.7
20/03/2017,-4.4,-2
21/03/2017,-3,-0.7
22/03/2017,-5.7,0.1
23/03/2017,-10.6,-0.2
24/03/2017,-12.1,3.9
25/03/2017,-1.5,3
26/03/2017,-8.1,-0.8
27/03/2017,-13.1,-3.9
28/03/2017,-21.4,-4.1
29/03/2017,-21.3,-3.5
30/03/2017,-21.2,-1.6
31/03/2017,-10.4,0.2
01/04/2017,-17.5,-4
02/04/2017,-8.5,2.2
03/04/2017,2,6.4
04/04/2017,-2.2,4.2
05/04/2017,-5.5,-0.1
06/04/2017,-15,-1.6
07/04/2017,-21.9,-0.3
08/04/2017,-12.6,-3.8
09/04/2017,-5.2,-1.4
10/04/2017,-7.2,-2
11/04/2017,-11.9,-2
12/04/2017,-11.4,-4.6
13/04/2017,-8.9,-2.7
14/04/2017,-10.9,-1.5
15/04/2017,-13.6,-1.4
16/04/2017,-21.6,-1.3
17/04/2017,-22.1,0.4
18/04/2017,-5.1,1.7
19/04/2017,-3,3.3
20/04/2017,-11.8,2.4
21/04/2017,-6.9,2.3
22/04/2017,-6,-1.5
23/04/2017,-15.3,-0.2
24/04/2017,-8.9,1
25/04/2017,-7.2,0.8
26/04/2017,-5.2,0.6
27/04/2017,-12.5,3.2
28/04/2017,-14.6,6.3
29/04/2017,-10.8,1.2
30/04/2017,-2.4,3.3
01/05/2017,-0.1,3.4
02/05/2017,-2,4.5
03/05/2017,-2.8,6.6
04/05/2017,2.4,7.3
05/05/2017,-2.9,2.5
06/05/2017,-5.8,-0.7
07/05/2017,-4.8,-0.5
08/05/2017,-5.4,1.2
09/05/2017,-3.7,0.1
10/05/2017,-7.8,0.1
11/05/2017,-4.2,1.4
12/05/2017,-6.8,2
13/05/2017,-5.3,3.2
14/05/2017,-7.5,5.8
15/05/2017,-2.6,8.9
16/05/2017,0.8,10.4
17/05/2017,0.7,13.1
18/05/2017,3.4,10.7
19/05/2017,0.7,6.4
20/05/2017,1.8,9.7
21/05/2017,2.5,9.6
22/05/2017,1.8,8.2
23/05/2017,-1.9,9.4
24/05/2017,-0.3,10.4
25/05/2017,-0.9,5.3
26/05/2017,-1,5.8
27/05/2017,-1.3,4.1
28/05/2017,0.2,4.9
29/05/2017,-2.5,4.1
30/05/2017,-1.2,6.4
31/05/2017,-2.3,6
01/06/2017,0.2,5.6
02/06/2017,-0.8,7.3
03/06/2017,-0.9,5.3
04/06/2017,1.3,10.5
05/06/2017,3.9,12
06/06/2017,6.5,20.9
07/06/2017,10,23.7
08/06/2017,12.3,24.3
09/06/2017,10.2,22.5
10/06/2017,2.1,17
11/06/2017,7,16
12/06/2017,5.5,16.5
13/06/2017,5.5,19
14/06/2017,7.5,18
15/06/2017,7.5,17.5
16/06/2017,8.5,19
17/06/2017,7,15.5
18/06/2017,7.4,14.5
19/06/2017,6.7,12.7
20/06/2017,0.8,10.1
21/06/2017,2.2,5.7
22/06/2017,3,12.5
23/06/2017,3.7,14.8
24/06/2017,6.4,14
25/06/2017,8,12.8
26/06/2017,6.5,11.7
27/06/2017,7.3,13
28/06/2017,4.5,15.2
29/06/2017,6.4,21.4
30/06/2017,9.1,22.9
01/07/2017,11.4,22.1
02/07/2017,12.3,20.9
03/07/2017,6.6,14.4
04/07/2017,2.5,7.2
05/07/2017,1.9,11.5
06/07/2017,0.5,16.5
07/07/2017,5.5,19.3
08/07/2017,11.7,20
09/07/2017,7.5,19.5
10/07/2017,9.3,20.5
11/07/2017,10.1,17.1
12/07/2017,8.6,16
13/07/2017,7,12.5
14/07/2017,8.7,17.5
15/07/2017,4.4,19.5
16/07/2017,10.6,16.9
17/07/2017,8.5,13.3
18/07/2017,7.4,16
19/07/2017,6.4,11.7
20/07/2017,6.2,16.7
21/07/2017,9.3,15.1
22/07/2017,4.6,18.8
23/07/2017,5.7,21.7
24/07/2017,5.8,23.6
25/07/2017,6.3,23.2
26/07/2017,9.3,23.7
27/07/2017,10.5,23.6
28/07/2017,11.8,23.4
29/07/2017,13.2,19.5
30/07/2017,7.9,14.3
31/07/2017,9.6,14.5
01/08/2017,9.6,18.3
02/08/2017,11.1,18.2
03/08/2017,10.4,17.1
04/08/2017,6.5,15.4
05/08/2017,8.5,14.1
06/08/2017,8.6,15.9
07/08/2017,5.7,16.7
08/08/2017,9.4,18
09/08/2017,9.8,14.9
10/08/2017,9.8,17.6
11/08/2017,10.9,18.9
12/08/2017,9.1,15.7
13/08/2017,1.8,15.1
14/08/2017,6,14.4
15/08/2017,-1.1,18.2
16/08/2017,9.4,17
17/08/2017,2.7,18.2
18/08/2017,11.7,17.4
19/08/2017,11.5,14.9
20/08/2017,8,11.9
21/08/2017,2.9,11.3
22/08/2017,2.4,11
23/08/2017,3.6,7.7
24/08/2017,3.3,5.6
25/08/2017,3.9,7.1
26/08/2017,3.1,11
27/08/2017,-0.7,14.5
28/08/2017,8.1,11.6
29/08/2017,0.8,16.2
30/08/2017,6.5,14.8
31/08/2017,-0.8,11.7
01/09/2017,-1.1,13.4
02/09/2017,-0.2,15.4
03/09/2017,1.8,17.7
04/09/2017,4.1,13.6
05/09/2017,3.7,12.6
06/09/2017,-1.4,15.2
07/09/2017,-1.3,10.7
08/09/2017,4.2,8.7
09/09/2017,5,6.5
10/09/2017,5.3,12.8
11/09/2017,8.2,12.3
12/09/2017,6.2,9.2
13/09/2017,4.8,8.7
14/09/2017,1.3,4.8
15/09/2017,3.4,5.9
16/09/2017,1.5,9.6
17/09/2017,4.6,8
18/09/2017,2.6,6
19/09/2017,2.2,4.4
20/09/2017,1.7,5.9
21/09/2017,4.7,10.5
22/09/2017,6.5,8.8
23/09/2017,0.1,7.8
24/09/2017,7,9.3
25/09/2017,5.7,8.7
26/09/2017,0.1,5.7
27/09/2017,2.1,5.9
28/09/2017,3.2,5.2
29/09/2017,0.8,10.5
30/09/2017,-3.7,3.7
01/10/2017,2,5.7
02/10/2017,3.5,5
03/10/2017,3.6,4.8
04/10/2017,3.1,6
05/10/2017,3.2,7.3
06/10/2017,3.6,5.5
07/10/2017,2.2,6.2
08/10/2017,1.1,5.8
09/10/2017,0.4,2.9
10/10/2017,-0.4,1.4
11/10/2017,0.4,3.2
12/10/2017,0.1,3.2
13/10/2017,1.5,2.6
14/10/2017,1.8,3.6
15/10/2017,0,3.2
16/10/2017,-4,0.3
17/10/2017,-4.5,-0.1
18/10/2017,-1.5,0.3
19/10/2017,-10,-0.7
20/10/2017,-9.1,1
21/10/2017,-8.3,-0.1
22/10/2017,-14.8,-4.2
23/10/2017,-11.2,-1.9
24/10/2017,-3.4,0.8
25/10/2017,-1.7,0.1
26/10/2017,-3.6,1.3
27/10/2017,-9.7,1.7
28/10/2017,-13.8,-4.9
29/10/2017,-16.3,-4.1
30/10/2017,-11.8,-4.1
31/10/2017,-19.8,-3.9
01/11/2017,-3.9,0.3
02/11/2017,-3.2,2.3
03/11/2017,-3.9,2.6
04/11/2017,-11.8,-2.7
05/11/2017,-8.3,-2.5
06/11/2017,-14.2,1
07/11/2017,-14.6,-1.3
08/11/2017,-9.2,0.7
09/11/2017,-2.8,0.6
10/11/2017,-10.6,-2.7
11/11/2017,-10.7,-3.4
12/11/2017,-7.8,-3.5
13/11/2017,-7.5,-1.8
14/11/2017,-19,-1.8
15/11/2017,-19,-11
16/11/2017,-26.9,-10
17/11/2017,-13,-5.5
18/11/2017,-9,-5.8
19/11/2017,-10.7,-6.8
20/11/2017,-10.9,-6.6
21/11/2017,-22.2,-9.8
22/11/2017,-18.5,-10.2
23/11/2017,-10.3,-5.1
24/11/2017,-5.1,-0.7
25/11/2017,-7.4,-3.1
26/11/2017,-21.4,-5.1
27/11/2017,-26,-14
28/11/2017,-24.6,-11.4
29/11/2017,-32.1,-22.5
30/11/2017,-32.8,-6.9
01/12/2017,-14.5,-5.9
02/12/2017,-13.6,-7.4
03/12/2017,-19.3,-6.6
04/12/2017,-24.3,-11.5
05/12/2017,-26.7,-17.4
06/12/2017,-28.5,-20.5
07/12/2017,-20.9,-7.7
08/12/2017,-8.4,-5.4
09/12/2017,-5.6,-1.1
10/12/2017,-5.9,-2.4
11/12/2017,-8.2,-3.1
12/12/2017,-7.5,-4.3
13/12/2017,-17.5,-3.6
14/12/2017,-21.2,-6.8
15/12/2017,-9.8,-5.6
16/12/2017,-26.8,-9.8
17/12/2017,-29.5,-25
18/12/2017,-29.7,-4.5
19/12/2017,-4.5,2.4
20/12/2017,-9.3,-1.8
21/12/2017,-9,-4
22/12/2017,-19.9,-5
23/12/2017,-27.7,-19.2
24/12/2017,-25.4,-18.7
25/12/2017,-28,-17.5
26/12/2017,-27.1,-13.2
27/12/2017,-30.1,-14.3
28/12/2017,-29.4,-11.3
29/12/2017,-11.3,-4.8
30/12/2017,-16.3,-6.4
31/12/2017,-24.2,-4.9
01/01/2018,-8.2,-5.1
02/01/2018,-8.9,-6.9
03/01/2018,-21.3,-8.6
04/01/2018,-27.5,-17.3
05/01/2018,-17.3,-7.1
06/01/2018,-27.1,-7.5
07/01/2018,-29.2,-3.4
08/01/2018,-9.1,-3.8
09/01/2018,-13.1,1.3
10/01/2018,-16.7,-11.2
11/01/2018,-17.2,-6.2
12/01/2018,-15.9,-5.6
13/01/2018,-18,-10.2
14/01/2018,-14.2,-3.5
15/01/2018,-11.2,-4.1
16/01/2018,-18.4,-11.2
17/01/2018,-21.9,-16.9
18/01/2018,-21.2,-14.3
19/01/2018,-21.8,-14.4
20/01/2018,-30.7,-16.6
21/01/2018,-31,-22.5
22/01/2018,-33.3,-21.2
23/01/2018,-31.1,-17.8
24/01/2018,-17.8,-12.1
25/01/2018,-18,-9.5
26/01/2018,-31,-15.5
27/01/2018,-31.4,-17.7
28/01/2018,-25.8,-14.7
29/01/2018,-25.3,-14.4
30/01/2018,-17.7,-13.9
31/01/2018,-25.2,-12
01/02/2018,-31.6,-19.8
02/02/2018,-19.8,-14
03/02/2018,-31.5,-13.7
04/02/2018,-33.5,-16.8
05/02/2018,-18.2,-14.2
06/02/2018,-24.1,-17.1
07/02/2018,-30.4,-20
08/02/2018,-21.6,-3.5
09/02/2018,-5,-2
10/02/2018,-6.5,-4
11/02/2018,-12.5,-6.5
12/02/2018,-13.4,-6
13/02/2018,-6,-1.7
14/02/2018,-5.7,-3.6
15/02/2018,-17.1,-4.4
16/02/2018,-23.6,-12.6
17/02/2018,-20.1,-14.3
18/02/2018,-31.1,-18.5
19/02/2018,-33.8,-19.6
20/02/2018,-33.4,-13.1
21/02/2018,-23.8,-9.4
22/02/2018,-27.2,-7.8
23/02/2018,-34.3,-23
24/02/2018,-35.3,-20.7
25/02/2018,-29.4,-6.1
26/02/2018,-21.5,-10.2
27/02/2018,-20.6,-2
28/02/2018,-5.9,0.2
01/03/2018,-9.5,-4.9
02/03/2018,-9.8,-7.4
03/03/2018,-22,-9.7
04/03/2018,-21.7,-11
05/03/2018,-30,-18
06/03/2018,-30.5,-18
07/03/2018,-32.2,-17.1
08/03/2018,-29,-14.1
09/03/2018,-17.5,-8.2
10/03/2018,-13,-8.7
11/03/2018,-25.6,-9.3
12/03/2018,-24.6,-9.4
13/03/2018,-19,-8.2
14/03/2018,-31.7,-8
15/03/2018,-29.5,-7
16/03/2018,-11.8,-3
17/03/2018,-7.6,-0.2
18/03/2018,-14.2,-5
19/03/2018,-27.5,-6.5
20/03/2018,-10.9,-1.6
21/03/2018,-15.6,-4
22/03/2018,-26.4,-4.5
23/03/2018,-30,-7.7
24/03/2018,-28.4,-6.3
25/03/2018,-13.1,-6.2
26/03/2018,-16.7,-1.7
27/03/2018,-8.6,-0.1
28/03/2018,-10.2,-1.5
29/03/2018,-19.6,-0.6
30/03/2018,-13.2,-0.7
31/03/2018,-19.8,-4.5
01/04/2018,-15.3,-2.9
02/04/2018,-14,-2.1
03/04/2018,-12.7,-0.1
04/04/2018,-4.7,0.5
05/04/2018,-8.1,-0.2
06/04/2018,-11.1,2.5
07/04/2018,-10.3,1.1
08/04/2018,-7.7,-1.8
09/04/2018,-18.6,2
10/04/2018,-7.3,3.5
11/04/2018,-2.3,5.3
12/04/2018,-14.9,6.9
13/04/2018,-9.8,6.3
14/04/2018,-11.6,7.2
15/04/2018,-2.8,6.6
16/04/2018,-8.2,7.5
17/04/2018,-5.8,6
18/04/2018,-3.3,3
19/04/2018,-1.5,2.3
20/04/2018,-1.5,0.9
21/04/2018,-1.6,3.5
22/04/2018,-1.3,4
23/04/2018,0.7,3.7
24/04/2018,-0.8,4.5
25/04/2018,-0.2,5
26/04/2018,-4.6,6.9
27/04/2018,-3.2,4.5
28/04/2018,-2.7,1.2
29/04/2018,-0.9,5.4
30/04/2018,-7.5,4.8
01/05/2018,-2.5,5.4
02/05/2018,-0.3,2.4
03/05/2018,0.8,3.1
04/05/2018,0.5,6.8
05/05/2018,1.5,9.7
06/05/2018,-0.5,5.3
07/05/2018,0,8.5
08/05/2018,2.5,15.7
09/05/2018,0.1,18
10/05/2018,3.9,20.1
11/05/2018,3.2,7.8
12/05/2018,2.8,17.1
13/05/2018,5.2,20.2
14/05/2018,3.3,19.3
15/05/2018,0.8,24.1
16/05/2018,4.5,13.7
17/05/2018,1,11.5
18/05/2018,1.9,13.9
19/05/2018,0.9,12.7
20/05/2018,8.9,16.3
21/05/2018,4,19.1
22/05/2018,1.4,9.5
23/05/2018,-1.2,10.9
24/05/2018,3.8,20.6
25/05/2018,4.8,15.7
26/05/2018,3.4,10.1
27/05/2018,6.6,23.4
28/05/2018,9.2,19.2
29/05/2018,6.3,11.7
30/05/2018,-1,19.7
31/05/2018,11.7,18.5
01/06/2018,5.8,14.1
02/06/2018,3.6,9.4
03/06/2018,3.6,8.1
04/06/2018,0.1,7.9
05/06/2018,-1,9.8
06/06/2018,0.5,6.9
07/06/2018,0,9.8
08/06/2018,-1.9,9.6
09/06/2018,6.2,12.9
10/06/2018,4.4,10.7
11/06/2018,3,7.3
12/06/2018,1.4,9.3
13/06/2018,3.7,14.7
14/06/2018,7.7,16.4
15/06/2018,8.2,18
16/06/2018,4.9,18.8
17/06/2018,8.9,19.7
18/06/2018,9.1,18.3
19/06/2018,7,12.6
20/06/2018,5.1,11
21/06/2018,7.1,11.7
22/06/2018,5.6,8
23/06/2018,4.1,14.5
24/06/2018,5.6,18.6
25/06/2018,8.7,18
26/06/2018,7.2,14.7
27/06/2018,5.6,13.5
28/06/2018,4.8,12.5
29/06/2018,4.8,15
30/06/2018,3.9,22.9
01/07/2018,11.4,26.4
02/07/2018,11.9,24.3
03/07/2018,9.2,14.9
04/07/2018,9.4,15.8
05/07/2018,9.9,16.1
06/07/2018,10.4,16.8
07/07/2018,8,20.5
08/07/2018,10.4,22.3
09/07/2018,9,25.8
10/07/2018,8.8,24.9
11/07/2018,13.2,26.6
12/07/2018,8.8,25.1
13/07/2018,12.1,23.2
14/07/2018,11.3,23.2
15/07/2018,10.5,25.7
16/07/2018,16.4,30.1
17/07/2018,14.5,30.5
18/07/2018,15.5,29
19/07/2018,11.6,29.3
20/07/2018,12,26.9
21/07/2018,13.7,24.8
22/07/2018,14.5,24.3
23/07/2018,8,25
24/07/2018,15,24.5
25/07/2018,9.9,20.5
26/07/2018,8.8,22.8
27/07/2018,12.8,26.1
28/07/2018,11.9,26.5
29/07/2018,14.9,27.1
30/07/2018,15.9,28.9
31/07/2018,17.7,28.6
01/08/2018,13,22.4
02/08/2018,11.4,14
03/08/2018,9.9,18.4
04/08/2018,7.8,17.2
05/08/2018,8.8,14.6
06/08/2018,6.4,16.2
07/08/2018,2.5,22.7
08/08/2018,14.6,20.6
09/08/2018,7.1,19.1
10/08/2018,11.5,18.3
11/08/2018,10.4,14.5
12/08/2018,7.3,10.6
13/08/2018,5.9,13.9
14/08/2018,3.5,15.3
15/08/2018,8.1,14.6
16/08/2018,13.3,18.6
17/08/2018,9,19
18/08/2018,9.7,16.8
19/08/2018,7.9,13.8
20/08/2018,0.7,13.1
21/08/2018,1,16.3
22/08/2018,7,14.9
23/08/2018,0.7,15.4
24/08/2018,8.9,14.7
25/08/2018,3.6,15.9
26/08/2018,1.5,14.1
27/08/2018,-1.9,15.4
28/08/2018,8.4,15.7
29/08/2018,9.1,16
30/08/2018,2.3,13
